sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
222352,https://sofifa.com/player/222352/albian-ajeti/170002,A. Ajeti,Albian Ajeti,19,2/26/1997,183,77,Switzerland,FC St. Gallen,Swiss Super League,1,65,72,675000,4000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,27,FC Augsburg,,2017,,,73,62,49,64,23,62,,,,,,,,57,64,64,45,65,65,46,33,41,64,69,76,65,61,62,63,80,60,74,56,29,16,66,59,56,66,19,19,17,13,9,6,12,16,albian ajeti,a. ajeti,FC Basel 1893,Albian Ajeti,20,Centre-Forward,CF,1500000,FC St. Gallen,Switzerland,1390000,in,summer,Super League,2017,FALSE,,albian ajeti
185103,https://sofifa.com/player/185103/aleksandar-kolarov/170002,A. Kolarov,Aleksandar Kolarov,30,11/10/1985,187,83,Serbia,Manchester City,English Premier League,1,79,79,7000000,120000,LB,Left,2,3,2,High/Medium,Normal,Yes,,#Crosser,SUB,11,,7/24/2010,2018,,,67,69,78,74,79,79,,,,,,,"Dives Into Tackles (AI), Early Crosser, Long Shot Taker (AI)",90,55,75,70,64,78,85,81,77,74,69,66,64,79,58,91,78,77,78,80,84,80,69,76,74,85,75,83,82,16,15,8,16,6,aleksandar kolarov,a. kolarov,AS Roma,Aleksandar Kolarov,31,Left-Back,LB,,Man City,England,5000000,in,summer,Serie A,2017,FALSE,,aleksandar kolarov
225201,https://sofifa.com/player/225201/alejandro-berenguer-remiro/170002,Alex Berenguer,Alejandro Berenguer Remiro,20,7/4/1995,175,70,Spain,CA Osasuna,Spain Primera Division,1,71,83,2900000,15000,"LM, ST",Left,1,2,3,Medium/Medium,Normal,No,,,SUB,11,,7/1/2014,2020,,,82,61,63,74,26,61,,,,,,,Technical Dribbler (AI),71,59,49,64,54,75,52,44,58,70,82,82,75,73,80,71,64,60,58,53,70,37,71,66,66,66,23,15,24,14,16,8,6,13,alejandro berenguer remiro,alex berenguer,Torino FC,Álex Berenguer,22,Left Winger,LW,15000000,CA Osasuna,Spain,7000000,in,summer,Serie A,2017,FALSE,,alex berenguer
205351,https://sofifa.com/player/205351/alex-pritchard/170002,A. Pritchard,Alex Pritchard,23,5/3/1993,171,62,England,Norwich City,English League Championship,2,73,81,4300000,40000,"CAM, CM, LM",Right,1,4,3,High/High,Lean,Yes,,,SUB,21,,8/4/2016,2020,,,73,67,70,75,42,55,,,,,,,"Selfish, Long Shot Taker (AI), Playmaker (AI), Takes Finesse Free Kicks",63,67,44,73,51,76,73,78,65,73,77,70,73,64,85,70,58,75,39,69,67,37,70,74,66,55,46,40,43,13,13,14,10,8,alex pritchard,a. pritchard,Huddersfield Town,Alex Pritchard,24,Attacking Midfield,AM,1800000,Norwich,England,12350000,in,winter,Premier League,2017,FALSE,,alex pritchard
212253,https://sofifa.com/player/212253/alexander-scholz/170002,A. Scholz,Alexander Scholz,23,10/24/1992,187,84,Denmark,Standard de Liège,Belgian Jupiler Pro League,1,75,79,4600000,20000,CB,Right,1,3,2,Medium/High,Normal,No,,,RCB,13,,1/20/2015,2019,,,68,51,59,65,75,78,,,,,,,,48,47,70,69,57,64,32,35,65,67,67,68,60,72,59,58,74,80,77,52,77,76,57,62,33,77,75,76,77,14,6,10,11,7,alexander scholz,a. scholz,Club Brugge KV,Alexander Scholz,25,Centre-Back,CB,2200000,Standard Liège,Belgium,1500000,in,winter,Jupiler Pro League,2017,FALSE,,alexander scholz
216549,https://sofifa.com/player/216549/alexander-sorloth/170002,A. Sørloth,Alexander Sørloth,20,12/5/1995,194,90,Norway,FC Groningen,Holland Eredivisie,1,67,76,1100000,7000,ST,Left,1,3,2,Medium/Medium,Normal,No,,,SUB,13,,1/1/2016,2020,,,69,67,55,59,25,71,,,,,,,,51,70,70,60,63,60,61,51,51,63,69,69,47,55,61,70,62,64,83,62,50,19,60,55,63,65,20,21,21,15,12,8,15,8,alexander sorloth,a. sorloth,Crystal Palace,Alexander Sørloth,22,Centre-Forward,CF,14000000,FC Midtjylland,Denmark,16000000,in,winter,Premier League,2017,FALSE,,alexander sorloth
193301,https://sofifa.com/player/193301/alexandre-lacazette/170002,A. Lacazette,Alexandre Lacazette,25,5/28/1991,175,73,France,Olympique Lyonnais,French Ligue 1,1,85,89,43500000,70000,ST,Right,3,3,4,High/High,Normal,Yes,,#Acrobat,ST,10,,7/1/2009,2019,,,86,82,75,85,34,76,,,,,,,"Diver, Flair, Speed Dribbler (AI)",70,86,76,80,82,85,74,73,68,83,84,87,87,84,84,81,78,80,77,74,70,40,86,77,82,86,23,29,30,11,6,9,5,6,alexandre lacazette,a. lacazette,Arsenal FC,Alexandre Lacazette,26,Centre-Forward,CF,12000000,Olympique Lyon,France,53000000,in,summer,Premier League,2017,FALSE,,alexandre lacazette
211061,https://sofifa.com/player/211061/alexandru-maxim/170002,A. Maxim,Alexandru Iulian Maxim,25,7/8/1990,177,73,Romania,VfB Stuttgart,German 2. Bundesliga,2,76,78,6500000,30000,"CAM, CF, LM",Right,2,4,5,Medium/Low,Lean,No,,,LM,10,,1/31/2013,2019,SUB,10,73,68,77,79,27,53,,,,,,,"Finesse Shot, Flair, Technical Dribbler (AI), Backs Into Player, Takes Finesse Free Kicks",77,66,40,78,73,78,81,74,74,78,75,72,87,75,79,70,52,64,49,67,48,43,70,78,72,74,19,22,23,14,8,9,9,10,alexandru maxim,a. maxim,1.FSV Mainz 05,Alexandru Maxim,26,Attacking Midfield,AM,2000000,VfB Stuttgart,Germany,3000000,in,summer,1 Bundesliga,2017,FALSE,,alexandru maxim
184941,https://sofifa.com/player/184941/alexis-sanchez/170002,A. Sánchez,Alexis Alejandro Sánchez Sánchez,27,12/19/1988,169,62,Chile,Arsenal,English Premier League,1,87,87,46500000,200000,"LW, LM, RW",Right,4,3,4,High/High,Normal,Yes,,"#Dribbler, #Acrobat",LM,7,,7/10/2014,2018,LW,7,86,82,79,88,39,75,,,,,,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",80,83,65,80,78,89,78,78,73,86,88,84,90,84,87,82,85,85,66,80,80,42,85,82,77,82,30,39,35,10,10,15,12,13,alexis sanchez,a. sanchez,Manchester United,Alexis Sánchez,29,Centre-Forward,CF,4000000,Arsenal,England,34000000,in,winter,Premier League,2017,FALSE,,alexis sanchez
221714,https://sofifa.com/player/221714/alfredo-morelos/170002,A. Morelos,Alfredo José Morelos Aviléz,20,6/21/1996,177,79,Colombia,HJK Helsinki,Finnish Veikkausliiga,1,65,77,950000,500,ST,Right,1,2,2,Medium/Medium,Normal,No,,,ST,11,,1/1/2013,2023,,,76,63,46,58,21,69,,,,,,,,41,69,63,57,33,58,31,26,43,61,72,79,48,56,71,62,67,65,78,60,50,16,64,43,63,48,18,15,13,13,13,9,12,8,alfredo morelos,a. morelos,Rangers FC,Alfredo Morelos,21,Centre-Forward,CF,6000000,HJK Helsinki,Finland,1200000,in,summer,Scottish Premiership,2017,FALSE,,alfredo morelos
235623,https://sofifa.com/player/235623/alvaro-jose-jimenez-guerrero/170002,Álvaro Jiménez,Álvaro José Jiménez Guerrero,21,5/19/1995,176,71,Spain,Getafe CF,Spanish Segunda División,2,64,72,625000,3000,"RM, RW, CAM",Right,1,3,3,High/Medium,Normal,No,,,SUB,23,Real Madrid,,2017,,,82,59,54,68,36,50,,,,,,,"Flair, Speed Dribbler (AI)",62,56,33,53,43,71,60,53,48,64,83,81,64,58,73,73,44,52,46,54,57,42,67,52,51,54,25,45,32,7,12,10,7,5,alvaro jose jimenez guerrero,alvaro jimenez,Getafe CF,Álvaro Jiménez,22,Left Winger,LW,,RM Castilla,Spain,1000000,in,summer,Laliga,2017,FALSE,,alvaro jimenez
227732,https://sofifa.com/player/227732/anastasios-donis/170002,A. Donis,Anastasios Donis,19,8/29/1996,178,74,Greece,OGC Nice,French Ligue 1,1,67,79,1200000,10000,"ST, RW",Right,1,4,3,High/High,Normal,No,,,SUB,22,Juventus,,2017,,,75,64,50,73,25,63,,,,,,,Technical Dribbler (AI),42,66,58,62,63,74,47,41,38,71,77,74,78,69,77,61,69,75,59,62,56,20,63,50,69,56,23,18,24,8,14,12,15,11,anastasios donis,a. donis,VfB Stuttgart,Anastasios Donis,20,Right Winger,RW,,Juventus,Italy,4000000,in,summer,1 Bundesliga,2017,FALSE,,anastasios donis
176571,https://sofifa.com/player/176571/andre-ayew/170002,A. Ayew,André Ayew Pelé,26,12/17/1989,176,72,Ghana,West Ham United,English Premier League,1,80,80,14500000,120000,"RM, LM, ST, RW",Left,3,3,3,High/Medium,Normal,Yes,,,SUB,20,,8/9/2016,2019,,,78,74,76,81,63,79,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",80,75,80,78,65,80,74,57,71,82,78,78,86,75,81,75,92,88,73,75,78,63,75,75,71,75,54,62,75,10,6,12,7,15,andre ayew,a. ayew,Swansea City,André Ayew,28,Left Winger,LW,1200000,West Ham,England,22800000,in,winter,Premier League,2017,FALSE,,andre ayew
211862,https://sofifa.com/player/211862/andre-hahn/170002,A. Hahn,André Hahn,25,8/13/1990,185,80,Germany,Borussia Mönchengladbach,German 1. Bundesliga,1,79,81,12500000,50000,"ST, RM",Right,2,4,2,Medium/High,Normal,Yes,,,SUB,28,,7/1/2014,2018,,,85,78,72,72,52,83,,,,,,,"Speed Dribbler (AI), Outside Foot Shot",80,80,65,73,76,73,67,52,68,74,78,91,65,78,60,84,82,90,81,77,79,50,79,70,49,76,46,56,48,14,14,13,15,11,andre hahn,a. hahn,Hamburger SV,André Hahn,26,Right Winger,RW,,Bor. M'gladbach,Germany,6000000,in,summer,1 Bundesliga,2017,FALSE,,andre hahn
228941,https://sofifa.com/player/228941/andre-miguel-valente-da-silva/170002,André Silva,André Miguel Valente da Silva,20,11/6/1995,185,79,Portugal,FC Porto,Portuguese Liga ZON SAGRES,1,74,86,6000000,15000,ST,Right,1,3,3,High/High,Normal,No,,,ST,10,,7/1/2013,2021,,,76,70,62,72,48,80,,,,,,,Beat Offside Trap,59,69,76,67,67,71,71,33,58,73,74,77,75,76,66,76,84,85,77,62,78,56,79,63,73,70,38,47,39,14,13,7,11,8,andre miguel valente da silva,andre silva,AC Milan,André Silva,21,Centre-Forward,CF,12000000,FC Porto,Portugal,38000000,in,summer,Serie A,2017,FALSE,,andre silva
223329,https://sofifa.com/player/223329/andrea-conti/170002,A. Conti,Andrea Conti,22,3/2/1994,184,76,Italy,Atalanta,Italian Serie A,1,71,79,2100000,15000,"RB, RM",Right,1,2,2,High/Medium,Lean,No,,,SUB,24,,7/10/2014,2021,,,69,40,62,64,69,63,,,,,,,,70,30,63,68,43,61,60,32,65,68,69,69,66,68,62,59,53,75,55,43,70,71,48,50,40,65,66,73,69,9,13,13,9,10,andrea conti,a. conti,AC Milan,Andrea Conti,23,Right-Back,RB,,Atalanta BC,Italy,24000000,in,summer,Serie A,2017,FALSE,,andrea conti
178042,https://sofifa.com/player/178042/andrea-costa/170002,A. Costa,Andrea Costa,30,2/1/1986,182,73,Italy,Empoli,Italian Serie A,1,76,76,3800000,15000,"CB, LB",Left,1,3,2,Medium/Medium,Lean,No,,,RCB,15,,7/21/2015,2018,,,68,37,51,61,79,73,,,,,,,,52,27,72,58,22,58,59,27,58,62,68,68,67,70,60,62,84,68,74,37,72,82,35,34,37,69,80,80,76,8,9,7,11,13,andrea costa,a. costa,Benevento Calcio,Andrea Costa,31,Centre-Back,CB,,FC Empoli,Italy,1500000,in,summer,Serie A,2017,FALSE,,andrea costa
176687,https://sofifa.com/player/176687/andreas-beck/170002,A. Beck,Andreas Beck,29,3/13/1987,180,76,Germany,Beşiktaş JK,Turkish Süper Lig,1,76,76,3900000,60000,"RB, LB",Right,2,3,3,High/High,Normal,No,,,SUB,32,,7/4/2015,2018,,,74,46,71,74,76,71,,,,,,,Injury Free,74,29,71,75,32,74,77,65,71,74,75,73,73,76,71,70,66,78,67,62,74,74,47,59,42,77,79,76,75,11,13,12,16,16,andreas beck,a. beck,VfB Stuttgart,Andreas Beck,30,Right-Back,RB,,Besiktas,Turkey,2500000,in,summer,1 Bundesliga,2017,FALSE,,andreas beck
201943,https://sofifa.com/player/201943/andreas-cornelius/170002,A. Cornelius,Andreas Evald Cornelius,23,3/16/1993,193,89,Denmark,FC København,Danish Superliga,1,72,76,2800000,15000,ST,Left,1,3,3,Medium/Medium,Normal,No,,#Strength,LS,11,,1/31/2014,2018,SUB,21,72,70,52,64,26,81,,,,,,,"Power Header, Target Forward",42,70,76,63,65,66,45,56,43,70,69,74,53,63,34,75,63,73,90,68,71,28,68,48,69,71,13,26,12,15,9,8,11,9,andreas cornelius,a. cornelius,Atalanta BC,Andreas Cornelius,24,Centre-Forward,CF,2500000,FC Copenhagen,Denmark,6000000,in,summer,Serie A,2017,FALSE,,andreas cornelius
146296,https://sofifa.com/player/146296/andres-eduardo-fernandez-moreno/170002,Andrés Fernández,Andrés Eduardo Fernández Moreno,29,12/16/1986,184,86,Spain,Villarreal CF,Spain Primera Division,1,76,76,4500000,30000,GK,Right,1,3,1,Medium/Medium,Stocky,No,,,SUB,13,FC Porto,,2017,,,,,,,,,80,71,68,79,56,72,,17,13,12,35,23,14,24,12,40,18,58,55,57,75,65,22,82,43,74,22,40,26,14,41,21,53,11,14,15,80,71,68,72,79,andres eduardo fernandez moreno,andres fernandez,Villarreal CF,Andrés Fernández,30,Goalkeeper,GK,,FC Porto,Portugal,2000000,in,summer,Laliga,2017,FALSE,,andres fernandez
171897,https://sofifa.com/player/171897/andres-guardado/170002,A. Guardado,José Andrés Guardado Hernández,29,9/28/1986,169,67,Mexico,PSV,Holland Eredivisie,1,82,82,18500000,30000,"CM, CDM",Left,3,2,3,High/High,Lean,Yes,,#Engine,CM,18,,7/1/2015,2018,LCM,18,82,66,80,83,66,66,,,,,,,,74,60,55,85,69,81,70,71,82,85,84,80,84,84,88,74,74,86,57,67,63,71,68,82,70,66,57,74,72,7,10,10,11,10,andres guardado,a. guardado,Real Betis Balompié,Andrés Guardado,30,Central Midfield,CM,1500000,PSV Eindhoven,Netherlands,2500000,in,summer,Laliga,2017,FALSE,,andres guardado
216267,https://sofifa.com/player/216267/andrew-robertson/170002,A. Robertson,Andrew Robertson,22,3/11/1994,178,63,Scotland,Hull City,English Premier League,1,75,83,5000000,30000,"LB, LWB",Left,1,2,2,High/High,Lean,Yes,,,LB,3,,7/29/2014,2017,LB,3,82,60,67,72,71,71,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",78,59,67,68,32,69,68,30,59,74,79,85,83,71,72,67,55,81,68,61,69,71,64,69,55,67,71,73,69,11,8,10,7,14,andrew robertson,a. robertson,Liverpool FC,Andrew Robertson,23,Left-Back,LB,40000000,Hull City,England,9000000,in,summer,Premier League,2017,FALSE,,andrew robertson
226789,https://sofifa.com/player/226789/angelo-fulgini/170002,A. Fulgini,Angelo Fulgini,19,8/20/1996,183,71,France,Valenciennes FC,French Ligue 2,2,66,77,950000,2000,"CM, RM",Right,1,4,2,High/Medium,Lean,No,,,RCM,6,,7/1/2015,2018,,,74,48,65,68,65,68,,,,,,,,64,45,65,68,46,69,60,64,62,67,72,75,74,64,64,53,59,74,68,50,63,66,56,65,50,64,62,66,67,12,6,11,15,14,angelo fulgini,a. fulgini,Angers SCO,Angelo Fulgini,20,Attacking Midfield,AM,9000000,Valenciennes FC,France,1400000,in,summer,Ligue 1,2017,FALSE,,angelo fulgini
205452,https://sofifa.com/player/205452/antonio-rudiger/170002,A. Rüdiger,Antonio Rüdiger,23,3/3/1993,190,85,Germany,Roma,Italian Serie A,1,77,82,8000000,50000,CB,Right,2,3,2,Medium/High,Normal,No,,,SUB,2,,6/30/2016,2020,,,77,40,62,61,76,78,,,,,,,Long Passer (AI),60,27,76,70,34,59,34,56,65,65,76,78,63,72,50,70,72,65,81,40,86,69,33,57,40,60,77,79,74,14,15,10,12,8,antonio rudiger,a. rudiger,Chelsea FC,Antonio Rüdiger,24,Centre-Back,CB,32000000,AS Roma,Italy,35000000,in,summer,Premier League,2017,FALSE,,antonio rudiger
230144,https://sofifa.com/player/230144/assane-diousse/170002,A. Dioussé,Assane Dioussé El Hadji,18,9/20/1997,175,68,Senegal,Empoli,Italian Serie A,1,67,83,1300000,4000,"CDM, CM",Right,1,3,3,Medium/High,Lean,No,,,SUB,8,,7/1/2015,2020,,,73,43,64,74,59,64,,,,,,,,40,33,58,76,36,73,63,45,74,75,77,69,79,58,75,59,61,79,55,51,66,58,38,64,56,58,53,65,65,9,11,12,11,8,assane diousse,a. diousse,AS Saint-Étienne,Assane Dioussé,19,Defensive Midfield,DM,,FC Empoli,Italy,5000000,in,summer,Ligue 1,2017,FALSE,,assane diousse
159145,https://sofifa.com/player/159145/bafetimbi-gomis/170002,B. Gomis,Bafétimbi Fredius Gomis,30,8/6/1985,184,77,France,Olympique de Marseille,French Ligue 1,1,78,78,8000000,50000,ST,Right,2,3,2,High/Low,Normal,Yes,,,ST,18,Swansea City,,2017,,,65,80,64,70,41,74,,,,,,,"Injury Free, Selfish, Target Forward",61,80,81,71,79,69,61,62,46,76,62,68,59,76,58,84,73,70,85,75,52,38,79,69,83,77,39,32,35,14,11,9,9,13,bafetimbi gomis,b. gomis,Galatasaray,Bafétimbi Gomis,31,Centre-Forward,CF,,Swansea,England,2500000,in,summer,Super Lig,2017,FALSE,,bafetimbi gomis
213839,https://sofifa.com/player/213839/baptiste-guillaume/170002,B. Guillaume,Baptiste Guillaume,21,6/16/1995,189,77,Belgium,RC Strasbourg Alsace,French Ligue 2,2,69,76,1500000,4000,ST,Right,1,4,2,High/High,Lean,No,,,LS,9,LOSC Lille,,2017,,,53,66,56,68,25,66,,,,,,,,58,68,72,68,58,68,36,29,51,71,67,42,68,62,56,72,65,56,77,58,49,19,73,50,59,48,20,18,22,13,10,8,12,7,baptiste guillaume,b. guillaume,Angers SCO,Baptiste Guillaume,22,Centre-Forward,CF,1200000,LOSC Lille,France,2000000,in,summer,Ligue 1,2017,FALSE,,baptiste guillaume
189390,https://sofifa.com/player/189390/bastian-oczipka/170002,B. Oczipka,Bastian Oczipka,27,1/12/1989,185,87,Germany,Eintracht Frankfurt,German 1. Bundesliga,1,76,77,4800000,30000,LB,Left,2,2,2,High/Medium,Normal,No,,,LB,6,,7/1/2012,2018,,,71,53,71,71,75,77,,,,,,,"Avoids Using Weaker Foot, Early Crosser",81,48,68,72,46,72,58,70,73,73,66,75,64,74,60,60,75,79,76,55,76,74,61,59,63,72,72,78,79,12,14,7,6,10,bastian oczipka,b. oczipka,FC Schalke 04,Bastian Oczipka,28,Left-Back,LB,,E. Frankfurt,Germany,4500000,in,summer,1 Bundesliga,2017,FALSE,,bastian oczipka
