sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
231691,https://sofifa.com/player/231691/alban-lafont/210002,A. Lafont,Alban Lafont,21,1/23/1999,193,82,France,FC Nantes,French Ligue 1,1,78,84,11000000,14000,GK,Right,2,3,1,Medium/Medium,Lean,No,,,GK,1,Fiorentina,,2021,,,,,,,,,79,76,70,82,46,75,Rushes Out Of Goal,13,6,13,54,9,14,13,12,38,10,48,45,60,69,53,53,73,40,70,9,20,17,4,47,16,59,83,14,12,79,76,70,75,82,alban lafont,a. lafont,FC Nantes,Alban Lafont,22,Goalkeeper,GK,13000000,Fiorentina,Italy,7500000,in,summer,Ligue 1,2021,FALSE,,alban lafont
172962,https://sofifa.com/player/172962/victor-moses/210002,V. Moses,Victor Moses,29,12/12/1990,177,77,Nigeria,Chelsea,English Premier League,1,78,78,10000000,84000,"RM, RWB",Right,2,4,4,Medium/Medium,Normal,Yes,19000000,,RES,31,,8/24/2012,2021,,,76,69,74,81,73,69,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,77,74,71,9,7,8,16,16,victor moses,v. moses,Spartak Moscow,Victor Moses,30,Right Midfield,RM,2000000,Chelsea,England,5000000,in,summer,Premier Liga,2021,FALSE,,victor moses
173221,https://sofifa.com/player/173221/antonio-candreva/210002,A. Candreva,Antonio Candreva,33,2/28/1987,180,70,Italy,Inter,Italian Serie A,1,78,78,6500000,84000,RM,Right,3,4,4,Medium/Medium,Normal,No,10700000,,SUB,87,,8/3/2016,2021,,,72,78,77,79,61,65,,,,,,,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",79,73,55,79,75,80,74,71,74,82,70,74,72,75,76,87,36,80,60,81,66,67,79,75,83,73,66,63,53,10,4,14,4,14,antonio candreva,a. candreva,UC Sampdoria,Antonio Candreva,34,Right Midfield,RM,1500000,Inter,Italy,2500000,in,summer,Serie A,2021,FALSE,,antonio candreva
216150,https://sofifa.com/player/216150/davide-zappacosta/210002,D. Zappacosta,Davide Zappacosta,28,6/11/1992,185,70,Italy,Genoa,Italian Serie A,1,78,78,9000000,19000,"RB, RWB",Right,2,3,3,High/High,Lean,Yes,,,LM,77,Chelsea,,2021,,,75,66,72,74,76,71,,,,,,,"Injury Prone, Early Crosser",81,59,69,74,69,76,74,59,68,74,75,75,71,73,68,75,65,79,66,72,75,76,68,64,59,73,37,78,79,11,9,8,6,11,davide zappacosta,d. zappacosta,Atalanta BC,Davide Zappacosta,29,Right Midfield,RM,7000000,Chelsea,England,6000000,in,summer,Serie A,2021,FALSE,,davide zappacosta
241096,https://sofifa.com/player/241096/sandro-tonali/210002,S. Tonali,Sandro Tonali,20,5/8/2000,181,80,Italy,Milan,Italian Serie A,1,77,91,18500000,25000,"CDM, CM",Right,1,4,3,Medium/High,Normal,No,43000000,,SUB,8,,7/1/2017,2021,,,80,65,78,77,72,76,,,,,,,"Flair, Long Passer (AI), Playmaker (AI)",70,60,69,82,60,76,75,75,81,79,83,78,74,74,75,75,63,74,79,70,76,74,60,78,64,74,57,74,72,13,9,8,7,7,sandro tonali,s. tonali,AC Milan,Sandro Tonali,21,Defensive Midfield,DM,60000000,Brescia,Italy,14500000,in,summer,Serie A,2021,FALSE,,sandro tonali
212811,https://sofifa.com/player/212811/mario-lemina/210002,M. Lemina,Mario Lemina,26,9/1/1993,184,85,Gabon,Fulham,English Premier League,1,77,78,10500000,87000,"CM, CDM",Right,2,3,3,Medium/Medium,Normal,Yes,,,SUB,18,Southampton,,2021,,,72,68,76,78,72,72,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",72,57,68,82,68,80,72,68,77,81,69,75,69,73,69,81,46,75,73,78,70,72,71,74,68,68,54,74,71,12,9,15,8,16,mario lemina,m. lemina,OGC Nice,Mario Lemina,27,Defensive Midfield,DM,10000000,Southampton,England,5500000,in,summer,Ligue 1,2021,FALSE,,mario lemina
190745,https://sofifa.com/player/190745/marco-silvestri/210002,M. Silvestri,Marco Silvestri,29,3/2/1991,191,80,Italy,Hellas Verona,Italian Serie A,1,77,77,6500000,22000,GK,Right,1,3,1,Medium/Medium,Lean,No,11700000,,GK,1,,7/20/2017,2021,,,,,,,,,79,75,65,79,60,77,Comes For Crosses,12,20,12,22,20,18,16,11,20,20,58,61,65,70,34,49,74,34,60,16,31,11,14,49,16,50,74,18,16,79,75,65,77,79,marco silvestri,m. silvestri,Udinese Calcio,Marco Silvestri,30,Goalkeeper,GK,5000000,Hellas Verona,Italy,2200000,in,summer,Serie A,2021,FALSE,,marco silvestri
232756,https://sofifa.com/player/232756/fikayo-tomori/210002,F. Tomori,Fikayo Tomori,22,12/19/1997,185,78,England,Chelsea,English Premier League,1,76,85,11000000,55000,CB,Right,1,4,2,Medium/Medium,Lean,No,23100000,,RES,14,,7/3/2015,2021,,,80,37,58,66,76,74,,,,,,,,56,33,74,75,32,65,38,40,60,65,76,83,73,73,61,42,74,67,78,45,75,76,33,36,27,76,74,79,74,10,13,10,11,7,fikayo tomori,f. tomori,AC Milan,Fikayo Tomori,23,Centre-Back,CB,40000000,Chelsea,England,31600000,in,summer,Serie A,2021,FALSE,,fikayo tomori
234833,https://sofifa.com/player/234833/florian-muller/210002,F. Müller,Florian Müller,22,11/13/1997,192,85,Germany,SC Freiburg,German 1. Bundesliga,1,76,83,8000000,15000,GK,Left,1,3,1,Medium/Medium,Normal,Yes,,,GK,21,1. FSV Mainz 05,,2021,,,,,,,,,75,73,71,80,43,73,Cautious With Crosses,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,27,11,12,75,73,71,73,80,florian muller,f. muller,VfB Stuttgart,Florian Müller,23,Goalkeeper,GK,1500000,1.FSV Mainz 05,Germany,5000000,in,summer,1 Bundesliga,2021,FALSE,,florian muller
228579,https://sofifa.com/player/228579/benjamin-henrichs/210002,B. Henrichs,Benjamin Henrichs,23,2/23/1997,183,79,Germany,RB Leipzig,German 1. Bundesliga,1,76,80,9000000,34000,"RB, LB, RM",Right,2,4,3,High/Medium,Normal,Yes,,,SUB,39,AS Monaco,,2021,,,75,53,71,75,73,69,,,,,,,,74,50,63,74,53,76,73,49,66,75,74,75,75,73,69,62,66,74,68,46,68,74,62,69,59,75,31,74,74,8,9,13,12,14,benjamin henrichs,b. henrichs,RB Leipzig,Benjamin Henrichs,24,Right-Back,RB,20000000,Monaco,France,15000000,in,summer,1 Bundesliga,2021,FALSE,,benjamin henrichs
200353,https://sofifa.com/player/200353/adama-soumaoro/210002,A. Soumaoro,Bakary Adama Soumaoro,28,6/18/1992,187,91,France,LOSC Lille,French Ligue 1,1,76,77,7500000,31000,CB,Right,1,3,2,Medium/Medium,Stocky,No,14800000,#Strength,SUB,13,,7/1/2011,2021,,,58,37,55,54,76,81,,,,,,,Injury Prone,57,31,78,73,35,47,31,36,56,61,55,60,53,66,65,48,84,61,90,42,81,74,34,32,40,75,21,77,76,6,10,8,16,14,adama soumaoro,a. soumaoro,Bologna FC 1909,Adama Soumaoro,29,Centre-Back,CB,3000000,LOSC Lille,France,2100000,in,summer,Serie A,2021,FALSE,,adama soumaoro
231235,https://sofifa.com/player/231235/kelvin-amian/210002,K. Amian,Kelvin Amian Adou,22,2/8/1998,180,78,France,Toulouse Football Club,French Ligue 2,2,75,79,7500000,6000,"RB, CB",Right,1,3,2,Medium/High,Normal,No,14100000,,RB,2,,10/13/2016,2021,,,77,48,63,67,73,75,,,,,,,,66,43,67,70,46,65,69,39,60,68,75,79,69,73,74,72,74,77,74,35,73,71,65,55,42,70,74,74,75,7,8,14,14,11,kelvin amian,k. amian,Spezia Calcio,Kelvin Amian,23,Right-Back,RB,2800000,Toulouse,France,3900000,in,summer,Serie A,2021,FALSE,,kelvin amian
224030,https://sofifa.com/player/224030/maxime-lopez/210002,M. Lopez,Maxime Lopez,22,12/4/1997,167,58,France,Olympique de Marseille,French Ligue 1,1,75,78,8500000,29000,CM,Right,1,3,4,Medium/Medium,Lean,Yes,16800000,,SUB,27,,7/8/2014,2021,,,70,67,77,78,65,55,,,,,,,Playmaker (AI),75,66,62,80,65,78,75,73,75,75,73,68,83,75,93,63,67,72,38,71,75,68,69,76,68,73,78,66,59,7,14,13,11,6,maxime lopez,m. lopez,US Sassuolo,Maxime López,23,Defensive Midfield,DM,12000000,Marseille,France,2500000,in,summer,Serie A,2021,FALSE,,maxime lopez
236791,https://sofifa.com/player/236791/antonin-barak/210002,A. Barák,Antonín Barák,25,12/3/1994,190,86,Czech Republic,Hellas Verona,Italian Serie A,1,75,78,8000000,24000,"CM, CAM",Left,1,3,4,High/Medium,Lean,No,,,SUB,7,Udinese,,2021,,,61,73,75,76,54,70,,,,,,,Technical Dribbler (AI),70,68,60,80,64,78,62,66,76,80,61,61,62,72,63,81,55,71,76,78,58,62,74,76,66,76,45,64,60,14,15,10,12,11,antonin barak,a. barak,Hellas Verona,Antonin Barak,26,Attacking Midfield,AM,10000000,Udinese Calcio,Italy,6000000,in,summer,Serie A,2021,FALSE,,antonin barak
201943,https://sofifa.com/player/201943/andreas-cornelius/210002,A. Cornelius,Andreas Evald Cornelius,27,3/16/1993,193,91,Denmark,Parma,Italian Serie A,1,75,76,8000000,32000,ST,Left,2,3,3,High/Low,Normal,No,,#Strength,ST,11,Atalanta,,2021,SUB,21,61,75,58,67,39,81,,,,,,,Power Header,42,77,80,71,68,66,45,56,51,74,61,61,49,71,62,79,74,64,93,68,74,28,77,59,65,72,78,26,12,15,9,8,11,9,andreas cornelius,a. cornelius,Trabzonspor,Andreas Cornelius,28,Centre-Forward,CF,2500000,Parma,Italy,5120000,in,summer,Super Lig,2021,FALSE,,andreas cornelius
186197,https://sofifa.com/player/186197/gael-kakuta/210002,G. Kakuta,Gaël Kakuta,29,6/21/1991,173,64,DR Congo,Racing Club de Lens,French Ligue 1,1,75,75,6500000,37000,"CAM, RM",Left,2,3,4,High/Low,Lean,Yes,,#Acrobat,CAM,10,Amiens SC,,2021,,,73,70,74,80,40,63,,,,,,,"Outside Foot Shot, Technical Dribbler (AI)",73,69,67,75,62,78,77,78,69,79,75,72,91,70,85,77,87,68,66,67,42,46,70,75,62,74,28,41,25,7,12,7,14,13,gael kakuta,g. kakuta,RC Lens,Gaël Kakuta,30,Attacking Midfield,AM,1800000,Amiens SC,France,5000000,in,summer,Ligue 1,2021,FALSE,,gael kakuta
214026,https://sofifa.com/player/214026/johan-mojica/210002,J. Mojica,Johan Andrés Mojica Palacio,27,8/21/1992,185,73,Colombia,Atalanta,Italian Serie A,1,75,75,6000000,40000,"LB, LM",Left,1,2,3,High/Low,Lean,Yes,,#Speedster,RES,5,Girona FC,,2021,SUB,21,90,65,71,73,69,72,,,,,,,Speed Dribbler (AI),75,62,55,73,43,73,74,68,69,74,90,90,73,69,61,80,75,71,71,61,75,71,69,65,67,70,70,73,74,13,8,14,9,15,johan mojica,j. mojica,Elche CF,Johan Mojica,28,Left-Back,LB,3000000,Girona,Spain,1200000,in,summer,Laliga,2021,FALSE,,johan mojica
232080,https://sofifa.com/player/232080/jack-harrison/210002,J. Harrison,Jack Harrison,23,11/20/1996,175,70,England,Leeds United,English Premier League,1,74,80,7500000,62000,"LM, RM",Left,1,3,4,High/Medium,Normal,Yes,,,SUB,22,Manchester City,,2021,,,81,65,67,77,40,68,,,,,,,"Finesse Shot, Flair, Technical Dribbler (AI)",71,66,45,67,60,76,69,56,62,76,84,79,83,69,83,69,63,85,64,57,57,36,68,69,64,63,69,43,44,11,8,10,6,11,jack harrison,j. harrison,Leeds United,Jack Harrison,24,Right Winger,RW,22000000,Man City,England,12800000,in,summer,Premier League,2021,FALSE,,jack harrison
235813,https://sofifa.com/player/235813/razvan-marin/210002,R. Marin,Răzvan Gabriel Marin,24,5/23/1996,178,70,Romania,Cagliari,Italian Serie A,1,74,78,7000000,24000,"CM, CDM",Right,1,4,4,Medium/Medium,Normal,Yes,,,CM,8,Ajax,,2021,,,67,73,78,74,61,69,,,,,,,Long Shot Taker (AI),76,67,55,79,73,73,78,76,80,76,69,66,73,69,70,84,65,75,65,78,71,67,68,76,76,71,13,61,58,11,14,6,8,8,razvan marin,r. marin,Cagliari Calcio,Răzvan Marin,25,Central Midfield,CM,5000000,Ajax,Netherlands,10000000,in,summer,Serie A,2021,FALSE,,razvan marin
216067,https://sofifa.com/player/216067/riccardo-gagliolo/210002,R. Gagliolo,Riccardo Gagliolo,30,4/28/1990,180,75,Sweden,Parma,Italian Serie A,1,74,74,4400000,25000,"LB, CB",Left,1,4,2,Medium/High,Normal,No,7900000,,LB,7,,7/2/2018,2021,,,74,51,53,63,72,72,,,,,,,Power Header,66,44,68,66,40,56,28,22,57,68,75,73,72,71,78,71,87,74,70,57,70,72,36,26,38,71,27,76,75,7,9,12,8,14,riccardo gagliolo,r. gagliolo,US Salernitana 1919,Riccardo Gagliolo,31,Centre-Back,CB,,Parma,Italy,2000000,in,summer,Serie A,2021,FALSE,,riccardo gagliolo
232693,https://sofifa.com/player/232693/chidozie-awaziem/210002,C. Awaziem,Chidozie Collins Awaziem,23,1/1/1997,189,78,Nigeria,Boavista FC,Portuguese Liga ZON SAGRES,1,73,80,5000000,7000,CB,Right,1,3,2,Medium/High,Normal,No,,,SUB,2,FC Porto,,2021,,,65,39,45,60,73,74,,,,,,,,30,36,70,63,30,57,33,25,54,63,64,66,63,73,51,53,72,67,76,37,77,73,28,30,40,69,29,75,73,12,5,11,14,13,chidozie awaziem,c. awaziem,Boavista FC,Chidozie Awaziem,24,Centre-Back,CB,3500000,FC Porto,Portugal,5000000,in,summer,Liga Portugal,2021,FALSE,,chidozie awaziem
237539,https://sofifa.com/player/237539/luther-singh/210002,L. Singh,Luther Wesley Singh,22,8/5/1997,171,63,South Africa,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,1,73,80,5500000,8000,"RW, LW",Right,1,4,3,High/Medium,Lean,No,,,LW,31,SC Braga,,2021,,,87,68,62,77,29,42,,,,,,,"Power Free-Kick, Technical Dribbler (AI)",65,69,54,64,59,76,71,67,48,72,89,85,89,72,93,73,46,66,34,64,32,23,72,62,68,73,39,31,31,10,6,7,9,7,luther singh,l. singh,FC Copenhagen,Luther Singh,24,Left Winger,LW,,SC Braga,Portugal,1410000,in,summer,Superliga,2021,FALSE,,luther singh
214622,https://sofifa.com/player/214622/jeremy-toljan/210002,J. Toljan,Jeremy Toljan,25,8/8/1994,182,73,Germany,Sassuolo,Italian Serie A,1,73,76,4400000,22000,"RB, LB",Right,2,4,3,Medium/Medium,Lean,No,,,RB,22,Borussia Dortmund,,2021,,,86,42,62,69,66,67,,,,,,,,75,39,49,70,41,68,39,32,63,71,87,86,73,67,70,49,80,72,65,38,62,68,56,48,39,58,67,72,71,10,13,10,11,12,jeremy toljan,j. toljan,US Sassuolo,Jeremy Toljan,26,Right-Back,RB,4500000,Bor. Dortmund,Germany,3500000,in,summer,Serie A,2021,FALSE,,jeremy toljan
236935,https://sofifa.com/player/236935/hannes-wolf/210002,H. Wolf,Hannes Wolf,21,4/16/1999,179,68,Austria,Borussia Mönchengladbach,German 1. Bundesliga,1,72,82,5000000,18000,CAM,Left,1,3,4,Medium/Medium,Lean,No,,,SUB,11,RB Leipzig,,2021,,,78,67,67,77,34,60,,,,,,,"Flair, Technical Dribbler (AI)",62,68,56,71,60,79,72,63,63,76,81,76,77,70,74,67,73,68,57,65,54,38,70,69,65,72,31,36,35,13,10,13,6,8,hannes wolf,h. wolf,Borussia Mönchengladbach,Hannes Wolf,22,Left Winger,LW,2000000,RB Leipzig,Germany,9500000,in,summer,1 Bundesliga,2021,FALSE,,hannes wolf
228279,https://sofifa.com/player/228279/joel-drommel/210002,J. Drommel,Joël Drommel,23,11/16/1996,193,90,Netherlands,FC Twente,Holland Eredivisie,1,72,79,3300000,5000,GK,Right,1,3,1,Medium/Medium,Normal,No,5400000,,GK,16,,3/20/2014,2021,,,,,,,,,73,69,70,73,51,70,Comes For Crosses,12,13,21,44,12,25,21,21,39,32,50,52,62,67,49,53,75,40,70,16,22,10,10,50,32,36,67,20,19,73,69,70,70,73,joel drommel,j. drommel,PSV Eindhoven,Joël Drommel,24,Goalkeeper,GK,2500000,Twente FC,Netherlands,3500000,in,summer,Eredivisie,2021,FALSE,,joel drommel
239380,https://sofifa.com/player/239380/noa-lang/210002,N. Lang,Noa Noëll Lang,21,6/17/1999,179,69,Netherlands,Ajax,Holland Eredivisie,1,72,79,4400000,9000,"LW, RW, CAM",Right,1,2,4,Medium/Low,Lean,Yes,7000000,,SUB,27,,2/1/2017,2021,,,80,67,67,75,46,67,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",69,67,58,68,66,76,65,57,57,73,83,78,83,68,75,68,66,72,63,65,72,55,67,74,68,71,29,50,49,13,7,13,12,12,noa lang,n. lang,Club Brugge KV,Noa Lang,22,Left Winger,LW,20000000,Ajax,Netherlands,6000000,in,summer,Jupiler Pro League,2021,FALSE,,noa lang
210831,https://sofifa.com/player/210831/birger-verstraete/210002,B. Verstraete,Birger Danny Verstraete,26,4/16/1994,175,61,Belgium,Royal Antwerp FC,Belgian Jupiler Pro League,1,72,76,3600000,14000,"CDM, CM",Right,1,3,3,Medium/Medium,Lean,No,,,LDM,5,1. FC Köln,,2021,,,68,58,70,69,70,71,,,,,,,"Dives Into Tackles (AI), Long Passer (AI)",69,48,67,72,44,66,59,69,73,70,72,65,75,68,75,75,80,78,64,64,78,73,54,69,81,69,69,70,70,11,14,14,10,12,birger verstraete,b. verstraete,Royal Antwerp FC,Birger Verstraete,27,Defensive Midfield,DM,1800000,1.FC Köln,Germany,2000000,in,summer,Jupiler Pro League,2021,FALSE,,birger verstraete
200408,https://sofifa.com/player/200408/ben-gibson/210002,B. Gibson,Ben Gibson,27,1/15/1993,185,78,England,Norwich City,English League Championship,2,71,73,2500000,7000,CB,Left,1,3,2,Medium/Medium,Normal,Yes,,,SUB,34,Burnley,,2021,,,53,29,48,51,73,68,,,,,,,,29,28,73,65,20,40,38,22,57,62,55,52,57,70,63,35,75,52,76,28,67,72,32,37,31,55,66,73,72,12,8,16,16,11,ben gibson,b. gibson,Norwich City,Ben Gibson,28,Centre-Back,CB,2000000,Burnley,England,9300000,in,summer,Premier League,2021,FALSE,,ben gibson
